date,rada_code,hromada_code
2020-08-16,6824281700,UA68040390000011141
2020-08-16,6824282100,UA68040390000011141
2020-08-16,6824282300,UA68040390000011141
2020-08-16,6824282600,UA68040390000011141
2020-08-16,6824283200,UA68040390000011141
2020-08-16,6824283900,UA68040390000011141
2020-08-16,6824284200,UA68040390000011141
2020-08-16,6824286400,UA68040390000011141
2020-08-16,6824286700,UA68040390000011141
2020-08-16,6824286900,UA68040390000011141
2020-08-16,6824287100,UA68040390000011141
2020-08-16,6824287700,UA68040390000011141
2020-08-16,6824288900,UA68040390000011141
2020-08-16,6824289100,UA68040390000011141
2017-08-20,6825882800,UA68040370000082743
2017-08-20,6825885600,UA68040370000082743
2017-08-20,6825887200,UA68040370000082743
2017-08-20,6825888000,UA68040370000082743
2020-08-16,6825882800,UA68040370000082743
2020-08-16,6825885600,UA68040370000082743
2020-08-16,6825887200,UA68040370000082743
2020-08-16,6825888000,UA68040370000082743
2020-08-16,6825888600,UA68040370000082743
2015-08-16,6821255500,UA68040350000083350
2015-08-16,6821282500,UA68040350000083350
2015-08-16,6821282900,UA68040350000083350
2015-08-16,6821283200,UA68040350000083350
2015-08-16,6821289400,UA68040350000083350
2020-08-16,6821255500,UA68040350000083350
2020-08-16,6821280700,UA68040350000083350
2020-08-16,6821281900,UA68040350000083350
2020-08-16,6821282500,UA68040350000083350
2020-08-16,6821282900,UA68040350000083350
2020-08-16,6821283200,UA68040350000083350
2020-08-16,6821284200,UA68040350000083350
2020-08-16,6821288600,UA68040350000083350
2020-08-16,6821289400,UA68040350000083350
2015-08-16,6825080300,UA68040330000086970
2015-08-16,6825087200,UA68040330000086970
2015-08-16,6825087300,UA68040330000086970
2019-04-21,6825080300,UA68040330000086970
2019-04-21,6825087200,UA68040330000086970
2019-04-21,6825087300,UA68040330000086970
2019-04-21,6825089900,UA68040330000086970
2020-08-16,6825080300,UA68040330000086970
2020-08-16,6825084200,UA68040330000086970
2020-08-16,6825087200,UA68040330000086970
2020-08-16,6825087300,UA68040330000086970
2020-08-16,6825089900,UA68040330000086970
2020-08-16,6825880800,UA68040330000086970
2020-08-16,6825882600,UA68040330000086970
2020-08-16,6825883600,UA68040330000086970
2020-08-16,6825884000,UA68040330000086970
2020-08-16,6825886400,UA68040330000086970
2015-08-16,6820955700,UA68040310000052042
2015-08-16,6820981500,UA68040310000052042
2015-08-16,6820982100,UA68040310000052042
2015-08-16,6820984300,UA68040310000052042
2015-08-16,6820985300,UA68040310000052042
2015-08-16,6820987800,UA68040310000052042
2015-08-16,6820988600,UA68040310000052042
2020-08-16,6820955700,UA68040310000052042
2020-08-16,6820981500,UA68040310000052042
2020-08-16,6820982100,UA68040310000052042
2020-08-16,6820984300,UA68040310000052042
2020-08-16,6820985300,UA68040310000052042
2020-08-16,6820987800,UA68040310000052042
2020-08-16,6820988600,UA68040310000052042
2020-08-16,6824283600,UA68040290000010822
2020-08-16,6824285600,UA68040290000010822
2020-08-16,6824286200,UA68040290000010822
2020-08-16,6824287300,UA68040290000010822
2020-08-16,6824288300,UA68040290000010822
2015-08-16,6823055400,UA68040270000072985
2015-08-16,6823080800,UA68040270000072985
2015-08-16,6823081200,UA68040270000072985
2015-08-16,6823083800,UA68040270000072985
2015-08-16,6823085800,UA68040270000072985
2015-08-16,6823086600,UA68040270000072985
2015-08-16,6823087400,UA68040270000072985
2020-08-16,6823055400,UA68040270000072985
2020-08-16,6823080800,UA68040270000072985
2020-08-16,6823081200,UA68040270000072985
2020-08-16,6823083800,UA68040270000072985
2020-08-16,6823085800,UA68040270000072985
2020-08-16,6823086600,UA68040270000072985
2020-08-16,6823087400,UA68040270000072985
2015-08-16,6825080900,UA68040250000053378
2015-08-16,6825082100,UA68040250000053378
2015-08-16,6825083600,UA68040250000053378
2015-08-16,6825085700,UA68040250000053378
2015-08-16,6825086400,UA68040250000053378
2015-08-16,6825088400,UA68040250000053378
2015-08-16,6825088700,UA68040250000053378
2015-08-16,6825089800,UA68040250000053378
2020-08-16,6825080900,UA68040250000053378
2020-08-16,6825082100,UA68040250000053378
2020-08-16,6825083600,UA68040250000053378
2020-08-16,6825085700,UA68040250000053378
2020-08-16,6825086400,UA68040250000053378
2020-08-16,6825088400,UA68040250000053378
2020-08-16,6825088700,UA68040250000053378
2020-08-16,6825089800,UA68040250000053378
2015-08-16,6823055100,UA68040230000081901
2015-08-16,6823080400,UA68040230000081901
2015-08-16,6823081600,UA68040230000081901
2015-08-16,6823082000,UA68040230000081901
2015-08-16,6823082400,UA68040230000081901
2015-08-16,6823082900,UA68040230000081901
2015-08-16,6823083300,UA68040230000081901
2015-08-16,6823083700,UA68040230000081901
2015-08-16,6823084200,UA68040230000081901
2015-08-16,6823084600,UA68040230000081901
2015-08-16,6823085000,UA68040230000081901
2015-08-16,6823085400,UA68040230000081901
2015-08-16,6823086200,UA68040230000081901
2015-08-16,6823087000,UA68040230000081901
2020-08-16,6823055100,UA68040230000081901
2020-08-16,6823080400,UA68040230000081901
2020-08-16,6823081600,UA68040230000081901
2020-08-16,6823082000,UA68040230000081901
2020-08-16,6823082400,UA68040230000081901
2020-08-16,6823082900,UA68040230000081901
2020-08-16,6823083300,UA68040230000081901
2020-08-16,6823083700,UA68040230000081901
2020-08-16,6823084200,UA68040230000081901
2020-08-16,6823084600,UA68040230000081901
2020-08-16,6823085000,UA68040230000081901
2020-08-16,6823085400,UA68040230000081901
2020-08-16,6823086200,UA68040230000081901
2020-08-16,6823087000,UA68040230000081901
2017-08-20,6822710100,UA68040210000089917
2017-08-20,6822782100,UA68040210000089917
2017-08-20,6822782700,UA68040210000089917
2017-08-20,6822783700,UA68040210000089917
2017-08-20,6822785800,UA68040210000089917
2017-08-20,6822786000,UA68040210000089917
2017-08-20,6822789100,UA68040210000089917
2018-09-07,6822710100,UA68040210000089917
2018-09-07,6822782100,UA68040210000089917
2018-09-07,6822782700,UA68040210000089917
2018-09-07,6822783700,UA68040210000089917
2018-09-07,6822785800,UA68040210000089917
2018-09-07,6822786000,UA68040210000089917
2018-09-07,6822789100,UA68040210000089917
2018-09-07,6822789200,UA68040210000089917
2019-10-07,6822710100,UA68040210000089917
2019-10-07,6822782100,UA68040210000089917
2019-10-07,6822782700,UA68040210000089917
2019-10-07,6822783700,UA68040210000089917
2019-10-07,6822785800,UA68040210000089917
2019-10-07,6822786000,UA68040210000089917
2019-10-07,6822786200,UA68040210000089917
2019-10-07,6822789100,UA68040210000089917
2019-10-07,6822789200,UA68040210000089917
2020-08-16,6822710100,UA68040210000089917
2020-08-16,6822781700,UA68040210000089917
2020-08-16,6822782100,UA68040210000089917
2020-08-16,6822782200,UA68040210000089917
2020-08-16,6822782700,UA68040210000089917
2020-08-16,6822782900,UA68040210000089917
2020-08-16,6822783700,UA68040210000089917
2020-08-16,6822785800,UA68040210000089917
2020-08-16,6822786000,UA68040210000089917
2020-08-16,6822786200,UA68040210000089917
2020-08-16,6822787100,UA68040210000089917
2020-08-16,6822787400,UA68040210000089917
2020-08-16,6822787900,UA68040210000089917
2020-08-16,6822789100,UA68040210000089917
2020-08-16,6822789200,UA68040210000089917
2020-08-16,6822789800,UA68040210000089917
2020-08-16,6820680500,UA68040190000021840
2020-08-16,6820682000,UA68040190000021840
2020-08-16,6820683500,UA68040190000021840
2020-08-16,6820687000,UA68040190000021840
2019-10-13,6822782400,UA68040170000061140
2019-10-13,6822783400,UA68040170000061140
2019-10-13,6822787000,UA68040170000061140
2020-08-16,6822780800,UA68040170000061140
2020-08-16,6822782400,UA68040170000061140
2020-08-16,6822783400,UA68040170000061140
2020-08-16,6822784400,UA68040170000061140
2020-08-16,6822787000,UA68040170000061140
2020-08-16,6821510100,UA68040150000077185
2020-08-16,6821555700,UA68040150000077185
2020-08-16,6821580800,UA68040150000077185
2020-08-16,6821581200,UA68040150000077185
2020-08-16,6821581600,UA68040150000077185
2020-08-16,6821582000,UA68040150000077185
2020-08-16,6821582800,UA68040150000077185
2020-08-16,6821583600,UA68040150000077185
2020-08-16,6821584000,UA68040150000077185
2020-08-16,6821584800,UA68040150000077185
2020-08-16,6821585200,UA68040150000077185
2020-08-16,6821586000,UA68040150000077185
2020-08-16,6821587000,UA68040150000077185
2020-08-16,6821587400,UA68040150000077185
2020-08-16,6821587800,UA68040150000077185
2020-08-16,6821588200,UA68040150000077185
2020-08-16,6821588600,UA68040150000077185
2020-08-16,6821588800,UA68040150000077185
2020-08-16,6821589200,UA68040150000077185
2020-08-16,6821589600,UA68040150000077185
2020-08-16,6821589800,UA68040150000077185
2017-08-20,6821210100,UA68040130000024471
2017-08-20,6821281000,UA68040130000024471
2017-08-20,6821281300,UA68040130000024471
2017-08-20,6821281600,UA68040130000024471
2017-08-20,6821282200,UA68040130000024471
2017-08-20,6821283600,UA68040130000024471
2017-08-20,6821283900,UA68040130000024471
2017-08-20,6821284800,UA68040130000024471
2017-08-20,6821285500,UA68040130000024471
2017-08-20,6821285800,UA68040130000024471
2017-08-20,6821286200,UA68040130000024471
2017-08-20,6821286500,UA68040130000024471
2017-08-20,6821286800,UA68040130000024471
2017-08-20,6821287100,UA68040130000024471
2017-08-20,6821287500,UA68040130000024471
2017-08-20,6821287800,UA68040130000024471
2017-08-20,6821288200,UA68040130000024471
2017-08-20,6821289000,UA68040130000024471
2020-08-16,6821210100,UA68040130000024471
2020-08-16,6821280400,UA68040130000024471
2020-08-16,6821281000,UA68040130000024471
2020-08-16,6821281300,UA68040130000024471
2020-08-16,6821281600,UA68040130000024471
2020-08-16,6821282200,UA68040130000024471
2020-08-16,6821283400,UA68040130000024471
2020-08-16,6821283600,UA68040130000024471
2020-08-16,6821283900,UA68040130000024471
2020-08-16,6821284500,UA68040130000024471
2020-08-16,6821284800,UA68040130000024471
2020-08-16,6821285200,UA68040130000024471
2020-08-16,6821285500,UA68040130000024471
2020-08-16,6821285800,UA68040130000024471
2020-08-16,6821286200,UA68040130000024471
2020-08-16,6821286500,UA68040130000024471
2020-08-16,6821286800,UA68040130000024471
2020-08-16,6821287100,UA68040130000024471
2020-08-16,6821287500,UA68040130000024471
2020-08-16,6821287800,UA68040130000024471
2020-08-16,6821288200,UA68040130000024471
2020-08-16,6821289000,UA68040130000024471
2015-08-16,6825081500,UA68040110000011931
2015-08-16,6825081800,UA68040110000011931
2015-08-16,6825082700,UA68040110000011931
2015-08-16,6825087000,UA68040110000011931
2015-08-16,6825089000,UA68040110000011931
2020-08-16,6825081500,UA68040110000011931
2020-08-16,6825081800,UA68040110000011931
2020-08-16,6825082700,UA68040110000011931
2020-08-16,6825087000,UA68040110000011931
2020-08-16,6825089000,UA68040110000011931
2015-08-16,6820910100,UA68040090000087566
2015-08-16,6820980300,UA68040090000087566
2015-08-16,6820981700,UA68040090000087566
2015-08-16,6820981900,UA68040090000087566
2015-08-16,6820982600,UA68040090000087566
2015-08-16,6820983300,UA68040090000087566
2015-08-16,6820983500,UA68040090000087566
2015-08-16,6820983600,UA68040090000087566
2015-08-16,6820984100,UA68040090000087566
2015-08-16,6820984200,UA68040090000087566
2015-08-16,6820984700,UA68040090000087566
2015-08-16,6820985900,UA68040090000087566
2015-08-16,6820986500,UA68040090000087566
2015-08-16,6820987400,UA68040090000087566
2015-08-16,6820987600,UA68040090000087566
2015-08-16,6820988200,UA68040090000087566
2015-08-16,6820989000,UA68040090000087566
2015-08-16,6820989200,UA68040090000087566
2015-08-16,6820989400,UA68040090000087566
2020-08-16,6820910100,UA68040090000087566
2020-08-16,6820980300,UA68040090000087566
2020-08-16,6820980600,UA68040090000087566
2020-08-16,6820981700,UA68040090000087566
2020-08-16,6820981900,UA68040090000087566
2020-08-16,6820982600,UA68040090000087566
2020-08-16,6820983300,UA68040090000087566
2020-08-16,6820983500,UA68040090000087566
2020-08-16,6820983600,UA68040090000087566
2020-08-16,6820984100,UA68040090000087566
2020-08-16,6820984200,UA68040090000087566
2020-08-16,6820984400,UA68040090000087566
2020-08-16,6820984700,UA68040090000087566
2020-08-16,6820985900,UA68040090000087566
2020-08-16,6820986200,UA68040090000087566
2020-08-16,6820986500,UA68040090000087566
2020-08-16,6820987400,UA68040090000087566
2020-08-16,6820987600,UA68040090000087566
2020-08-16,6820988200,UA68040090000087566
2020-08-16,6820988300,UA68040090000087566
2020-08-16,6820989000,UA68040090000087566
2020-08-16,6820989200,UA68040090000087566
2020-08-16,6820989400,UA68040090000087566
2017-10-15,6821555400,UA68040070000035730
2017-10-15,6821585600,UA68040070000035730
2017-10-15,6821588400,UA68040070000035730
2020-08-16,6821555400,UA68040070000035730
2020-08-16,6821582400,UA68040070000035730
2020-08-16,6821582500,UA68040070000035730
2020-08-16,6821583200,UA68040070000035730
2020-08-16,6821584400,UA68040070000035730
2020-08-16,6821585600,UA68040070000035730
2020-08-16,6821586400,UA68040070000035730
2020-08-16,6821588400,UA68040070000035730
2020-08-16,6820655100,UA68040050000052367
2020-08-16,6820681000,UA68040050000052367
2020-08-16,6820681500,UA68040050000052367
2020-08-16,6820682500,UA68040050000052367
2020-08-16,6820683000,UA68040050000052367
2020-08-16,6820683700,UA68040050000052367
2020-08-16,6820684000,UA68040050000052367
2020-08-16,6820684500,UA68040050000052367
2020-08-16,6820685000,UA68040050000052367
2020-08-16,6820685500,UA68040050000052367
2020-08-16,6820686000,UA68040050000052367
2020-08-16,6820686500,UA68040050000052367
2020-08-16,6820686700,UA68040050000052367
2020-08-16,6820687500,UA68040050000052367
2015-08-16,6820955300,UA68040030000027335
2015-08-16,6820980900,UA68040030000027335
2015-08-16,6820981200,UA68040030000027335
2015-08-16,6820982300,UA68040030000027335
2015-08-16,6820983000,UA68040030000027335
2015-08-16,6820983700,UA68040030000027335
2015-08-16,6820983800,UA68040030000027335
2015-08-16,6820985000,UA68040030000027335
2015-08-16,6820985400,UA68040030000027335
2015-08-16,6820985600,UA68040030000027335
2015-08-16,6820986300,UA68040030000027335
2015-08-16,6820987200,UA68040030000027335
2020-08-16,6820955300,UA68040030000027335
2020-08-16,6820980900,UA68040030000027335
2020-08-16,6820981200,UA68040030000027335
2020-08-16,6820982300,UA68040030000027335
2020-08-16,6820983000,UA68040030000027335
2020-08-16,6820983700,UA68040030000027335
2020-08-16,6820983800,UA68040030000027335
2020-08-16,6820984000,UA68040030000027335
2020-08-16,6820985000,UA68040030000027335
2020-08-16,6820985400,UA68040030000027335
2020-08-16,6820985600,UA68040030000027335
2020-08-16,6820986300,UA68040030000027335
2020-08-16,6820987200,UA68040030000027335
2017-08-20,6822755200,UA68040010000025276
2017-08-20,6822780400,UA68040010000025276
2017-08-20,6822781100,UA68040010000025276
2017-08-20,6822781200,UA68040010000025276
2017-08-20,6822781400,UA68040010000025276
2017-08-20,6822785100,UA68040010000025276
2017-08-20,6822788800,UA68040010000025276
2020-08-16,6822755200,UA68040010000025276
2020-08-16,6822780400,UA68040010000025276
2020-08-16,6822781100,UA68040010000025276
2020-08-16,6822781200,UA68040010000025276
2020-08-16,6822781400,UA68040010000025276
2020-08-16,6822782500,UA68040010000025276
2020-08-16,6822784300,UA68040010000025276
2020-08-16,6822784800,UA68040010000025276
2020-08-16,6822785100,UA68040010000025276
2020-08-16,6822786600,UA68040010000025276
2020-08-16,6822788400,UA68040010000025276
2020-08-16,6822788800,UA68040010000025276
2016-10-09,6825255100,UA68020290000026103
2016-10-09,6825280200,UA68020290000026103
2016-10-09,6825280400,UA68020290000026103
2016-10-09,6825280500,UA68020290000026103
2016-10-09,6825283000,UA68020290000026103
2016-10-09,6825283400,UA68020290000026103
2016-10-09,6825284400,UA68020290000026103
2016-10-09,6825284600,UA68020290000026103
2016-10-09,6825284700,UA68020290000026103
2016-10-09,6825285000,UA68020290000026103
2016-10-09,6825286400,UA68020290000026103
2016-10-09,6825287000,UA68020290000026103
2016-10-09,6825287400,UA68020290000026103
2016-10-09,6825287800,UA68020290000026103
2016-10-09,6825288000,UA68020290000026103
2016-10-09,6825288200,UA68020290000026103
2016-10-09,6825289000,UA68020290000026103
2016-10-09,6825289400,UA68020290000026103
2016-10-09,6825289900,UA68020290000026103
2020-08-16,6825255100,UA68020290000026103
2020-08-16,6825280200,UA68020290000026103
2020-08-16,6825280400,UA68020290000026103
2020-08-16,6825280500,UA68020290000026103
2020-08-16,6825281200,UA68020290000026103
2020-08-16,6825283000,UA68020290000026103
2020-08-16,6825283400,UA68020290000026103
2020-08-16,6825283800,UA68020290000026103
2020-08-16,6825284400,UA68020290000026103
2020-08-16,6825284600,UA68020290000026103
2020-08-16,6825284700,UA68020290000026103
2020-08-16,6825285000,UA68020290000026103
2020-08-16,6825285800,UA68020290000026103
2020-08-16,6825286400,UA68020290000026103
2020-08-16,6825287000,UA68020290000026103
2020-08-16,6825287400,UA68020290000026103
2020-08-16,6825287800,UA68020290000026103
2020-08-16,6825288000,UA68020290000026103
2020-08-16,6825288200,UA68020290000026103
2020-08-16,6825289000,UA68020290000026103
2020-08-16,6825289400,UA68020290000026103
2020-08-16,6825289800,UA68020290000026103
2020-08-16,6825289900,UA68020290000026103
2017-10-15,6822455800,UA68020270000040572
2017-10-15,6822481500,UA68020270000040572
2017-10-15,6822484500,UA68020270000040572
2017-10-15,6822485500,UA68020270000040572
2017-10-15,6822486300,UA68020270000040572
2020-08-16,6822455800,UA68020270000040572
2020-08-16,6822481500,UA68020270000040572
2020-08-16,6822484500,UA68020270000040572
2020-08-16,6822485500,UA68020270000040572
2020-08-16,6822486300,UA68020270000040572
2020-08-16,6822489500,UA68020270000040572
2017-10-15,6821855700,UA68020250000080044
2017-10-15,6821880300,UA68020250000080044
2017-10-15,6821884500,UA68020250000080044
2017-10-15,6821887700,UA68020250000080044
2017-10-15,6821888500,UA68020250000080044
2020-08-16,6821855700,UA68020250000080044
2020-08-16,6821880300,UA68020250000080044
2020-08-16,6821884500,UA68020250000080044
2020-08-16,6821887700,UA68020250000080044
2020-08-16,6821888500,UA68020250000080044
2017-08-20,6822480700,UA68020230000069135
2017-08-20,6822487400,UA68020230000069135
2017-08-20,6822489100,UA68020230000069135
2020-08-16,6822480700,UA68020230000069135
2020-08-16,6822483700,UA68020230000069135
2020-08-16,6822484000,UA68020230000069135
2020-08-16,6822484800,UA68020230000069135
2020-08-16,6822485900,UA68020230000069135
2020-08-16,6822487400,UA68020230000069135
2020-08-16,6822489100,UA68020230000069135
2020-08-16,6822483000,UA68020210000024765
2020-08-16,6822483300,UA68020210000024765
2020-08-16,6822485700,UA68020210000024765
2020-08-16,6822486200,UA68020210000024765
2020-08-16,6822486500,UA68020210000024765
2020-08-16,6822489800,UA68020210000024765
2015-08-16,6823355100,UA68020190000052031
2015-08-16,6823380700,UA68020190000052031
2015-08-16,6823381000,UA68020190000052031
2015-08-16,6823381200,UA68020190000052031
2015-08-16,6823382000,UA68020190000052031
2015-08-16,6823382500,UA68020190000052031
2015-08-16,6823383000,UA68020190000052031
2015-08-16,6823383500,UA68020190000052031
2015-08-16,6823384000,UA68020190000052031
2015-08-16,6823384500,UA68020190000052031
2015-08-16,6823385000,UA68020190000052031
2015-08-16,6823386000,UA68020190000052031
2015-08-16,6823386500,UA68020190000052031
2015-08-16,6823387000,UA68020190000052031
2015-08-16,6823387500,UA68020190000052031
2015-08-16,6823388000,UA68020190000052031
2015-08-16,6823388500,UA68020190000052031
2015-08-16,6823389000,UA68020190000052031
2015-08-16,6823389500,UA68020190000052031
2020-08-16,6823355100,UA68020190000052031
2020-08-16,6823380500,UA68020190000052031
2020-08-16,6823380700,UA68020190000052031
2020-08-16,6823381000,UA68020190000052031
2020-08-16,6823381200,UA68020190000052031
2020-08-16,6823381500,UA68020190000052031
2020-08-16,6823382000,UA68020190000052031
2020-08-16,6823382500,UA68020190000052031
2020-08-16,6823382700,UA68020190000052031
2020-08-16,6823383000,UA68020190000052031
2020-08-16,6823383500,UA68020190000052031
2020-08-16,6823384000,UA68020190000052031
2020-08-16,6823384500,UA68020190000052031
2020-08-16,6823385000,UA68020190000052031
2020-08-16,6823386000,UA68020190000052031
2020-08-16,6823386500,UA68020190000052031
2020-08-16,6823387000,UA68020190000052031
2020-08-16,6823387500,UA68020190000052031
2020-08-16,6823388000,UA68020190000052031
2020-08-16,6823388500,UA68020190000052031
2020-08-16,6823389000,UA68020190000052031
2020-08-16,6823389500,UA68020190000052031
2015-08-16,6821855300,UA68020170000033495
2015-08-16,6821884100,UA68020170000033495
2015-08-16,6821885000,UA68020170000033495
2015-08-16,6821885200,UA68020170000033495
2015-08-16,6821886500,UA68020170000033495
2015-08-16,6821886800,UA68020170000033495
2015-08-16,6821887400,UA68020170000033495
2015-08-16,6821888400,UA68020170000033495
2015-08-16,6821888700,UA68020170000033495
2015-08-16,6821888900,UA68020170000033495
2015-08-16,6821889200,UA68020170000033495
2015-08-16,6821889800,UA68020170000033495
2020-08-16,6821855300,UA68020170000033495
2020-08-16,6821884100,UA68020170000033495
2020-08-16,6821885000,UA68020170000033495
2020-08-16,6821885200,UA68020170000033495
2020-08-16,6821886500,UA68020170000033495
2020-08-16,6821886800,UA68020170000033495
2020-08-16,6821887400,UA68020170000033495
2020-08-16,6821888400,UA68020170000033495
2020-08-16,6821888700,UA68020170000033495
2020-08-16,6821888900,UA68020170000033495
2020-08-16,6821889200,UA68020170000033495
2020-08-16,6821889800,UA68020170000033495
2015-08-16,6821884700,UA68020150000089666
2015-08-16,6821886200,UA68020150000089666
2015-08-16,6821889700,UA68020150000089666
2020-08-16,6821884700,UA68020150000089666
2020-08-16,6821886200,UA68020150000089666
2020-08-16,6821889700,UA68020150000089666
2015-08-16,6822482100,UA68020130000052994
2015-08-16,6822483600,UA68020130000052994
2015-08-16,6822483900,UA68020130000052994
2015-08-16,6822484100,UA68020130000052994
2020-08-16,6822482100,UA68020130000052994
2020-08-16,6822483600,UA68020130000052994
2020-08-16,6822483900,UA68020130000052994
2020-08-16,6822484100,UA68020130000052994
2020-08-16,6810400000,UA68020110000071202
2020-08-16,6822482400,UA68020110000071202
2020-08-16,6822483200,UA68020110000071202
2020-08-16,6822484200,UA68020110000071202
2020-08-16,6822487100,UA68020110000071202
2020-08-16,6822489300,UA68020110000071202
2020-08-16,6825255400,UA68020090000037732
2020-08-16,6825280800,UA68020090000037732
2020-08-16,6825281600,UA68020090000037732
2020-08-16,6825282300,UA68020090000037732
2020-08-16,6825284200,UA68020090000037732
2020-08-16,6825285400,UA68020090000037732
2020-08-16,6825286200,UA68020090000037732
2017-10-15,6822481300,UA68020070000084437
2017-10-15,6822482700,UA68020070000084437
2017-10-15,6822485100,UA68020070000084437
2017-10-15,6822486800,UA68020070000084437
2017-10-15,6822487900,UA68020070000084437
2020-08-16,6822481300,UA68020070000084437
2020-08-16,6822482700,UA68020070000084437
2020-08-16,6822482900,UA68020070000084437
2020-08-16,6822485100,UA68020070000084437
2020-08-16,6822486800,UA68020070000084437
2020-08-16,6822487600,UA68020070000084437
2020-08-16,6822487900,UA68020070000084437
2015-08-16,6821810100,UA68020050000040518
2015-08-16,6821880200,UA68020050000040518
2015-08-16,6821880600,UA68020050000040518
2015-08-16,6821880700,UA68020050000040518
2015-08-16,6821880900,UA68020050000040518
2015-08-16,6821881200,UA68020050000040518
2015-08-16,6821881500,UA68020050000040518
2015-08-16,6821881800,UA68020050000040518
2015-08-16,6821882100,UA68020050000040518
2015-08-16,6821882400,UA68020050000040518
2015-08-16,6821882500,UA68020050000040518
2015-08-16,6821882600,UA68020050000040518
2015-08-16,6821882700,UA68020050000040518
2015-08-16,6821883000,UA68020050000040518
2015-08-16,6821883300,UA68020050000040518
2015-08-16,6821884400,UA68020050000040518
2015-08-16,6821885300,UA68020050000040518
2015-08-16,6821885600,UA68020050000040518
2015-08-16,6821885900,UA68020050000040518
2015-08-16,6821887100,UA68020050000040518
2015-08-16,6821887500,UA68020050000040518
2015-08-16,6821887600,UA68020050000040518
2015-08-16,6821887900,UA68020050000040518
2015-08-16,6821888000,UA68020050000040518
2015-08-16,6821888300,UA68020050000040518
2015-08-16,6821889500,UA68020050000040518
2020-08-16,6821810100,UA68020050000040518
2020-08-16,6821880200,UA68020050000040518
2020-08-16,6821880600,UA68020050000040518
2020-08-16,6821880700,UA68020050000040518
2020-08-16,6821880900,UA68020050000040518
2020-08-16,6821881200,UA68020050000040518
2020-08-16,6821881500,UA68020050000040518
2020-08-16,6821881800,UA68020050000040518
2020-08-16,6821882100,UA68020050000040518
2020-08-16,6821882400,UA68020050000040518
2020-08-16,6821882500,UA68020050000040518
2020-08-16,6821882600,UA68020050000040518
2020-08-16,6821882700,UA68020050000040518
2020-08-16,6821883000,UA68020050000040518
2020-08-16,6821883300,UA68020050000040518
2020-08-16,6821884400,UA68020050000040518
2020-08-16,6821885300,UA68020050000040518
2020-08-16,6821885600,UA68020050000040518
2020-08-16,6821885900,UA68020050000040518
2020-08-16,6821887100,UA68020050000040518
2020-08-16,6821887500,UA68020050000040518
2020-08-16,6821887600,UA68020050000040518
2020-08-16,6821887900,UA68020050000040518
2020-08-16,6821888000,UA68020050000040518
2020-08-16,6821888300,UA68020050000040518
2020-08-16,6821889500,UA68020050000040518
2015-08-16,6822480100,UA68020030000032574
2015-08-16,6822480400,UA68020030000032574
2015-08-16,6822481000,UA68020030000032574
2015-08-16,6822481800,UA68020030000032574
2015-08-16,6822482500,UA68020030000032574
2015-08-16,6822483100,UA68020030000032574
2015-08-16,6822485400,UA68020030000032574
2015-08-16,6822488500,UA68020030000032574
2020-08-16,6822480100,UA68020030000032574
2020-08-16,6822480400,UA68020030000032574
2020-08-16,6822481000,UA68020030000032574
2020-08-16,6822481800,UA68020030000032574
2020-08-16,6822482500,UA68020030000032574
2020-08-16,6822483100,UA68020030000032574
2020-08-16,6822485400,UA68020030000032574
2020-08-16,6822488500,UA68020030000032574
2020-08-16,6825288600,UA68020030000032574
2016-10-09,6825282000,UA68020010000017180
2016-10-09,6825282700,UA68020010000017180
2016-10-09,6825286600,UA68020010000017180
2016-10-09,6825286800,UA68020010000017180
2020-08-16,6825282000,UA68020010000017180
2020-08-16,6825282700,UA68020010000017180
2020-08-16,6825286600,UA68020010000017180
2020-08-16,6825286800,UA68020010000017180
2017-08-20,6525082500,UA65100190000073217
2017-08-20,6525085600,UA65100190000073217
2017-08-20,6525086000,UA65100190000073217
2020-08-16,6525055700,UA65100190000073217
2020-08-16,6525082500,UA65100190000073217
2020-08-16,6525085600,UA65100190000073217
2020-08-16,6525086000,UA65100190000073217
2020-08-16,6520383000,UA65100170000014054
2020-08-16,6520384700,UA65100170000014054
2020-08-16,6520385000,UA65100170000014054
2020-08-16,6520387500,UA65100170000014054
2020-08-16,6510100000,UA65100150000057191
2020-08-16,6510165300,UA65100150000057191
2020-08-16,6510165600,UA65100150000057191
2020-08-16,6510165800,UA65100150000057191
2020-08-16,6510166400,UA65100150000057191
2020-08-16,6510192500,UA65100150000057191
2020-08-16,6520386000,UA65100150000057191
2017-08-20,6520386500,UA65100130000084882
2017-08-20,6520388600,UA65100130000084882
2020-08-16,6520380500,UA65100130000084882
2020-08-16,6520386500,UA65100130000084882
2020-08-16,6520388600,UA65100130000084882
2020-08-16,6525010100,UA65100110000015344
2020-08-16,6525081500,UA65100110000015344
2020-08-16,6525082000,UA65100110000015344
2020-08-16,6525083000,UA65100110000015344
2020-08-16,6525083500,UA65100110000015344
2020-08-16,6525084000,UA65100110000015344
2016-10-02,6520383500,UA65100090000097337
2016-10-02,6520386700,UA65100090000097337
2020-08-16,6520383500,UA65100090000097337
2020-08-16,6520386700,UA65100090000097337
2020-08-16,6520381000,UA65100070000064512
2020-08-16,6520382000,UA65100070000064512
2020-08-16,6520384500,UA65100070000064512
2020-08-16,6520387000,UA65100070000064512
2020-08-16,6520387300,UA65100070000064512
2020-08-16,6520682400,UA65100070000064512
2017-02-19,6525055300,UA65100050000017921
2017-02-19,6525081000,UA65100050000017921
